Path,label
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T64.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T78.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T79.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T77.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T76.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T75.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T69.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T72.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T70.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T73.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T74.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T21.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T30.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T22.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T34.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T33.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T40.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T50.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T51.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T52.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T94.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T93.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T60.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T57.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T58.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T64.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T63.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T69.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T70.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T80.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T76.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T75.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T81.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T82.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T88.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T87.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_5_Tua_T90.wav,tua
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T1.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T2.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T30.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T34.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T40.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T45.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T46.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T50.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T52.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T51.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T93.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T94.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T58.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T57.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T60.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T63.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T64.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T70.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T75.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T76.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T80.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T90.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_8_Ghain_T87.wav,ghain
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T22.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T21.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T30.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T27.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T28.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T33.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T34.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T40.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T50.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T46.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T45.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T51.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T52.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T93.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T94.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T60.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T57.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T58.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T64.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T63.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T69.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T70.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T75.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T76.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T80.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T81.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T82.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T22.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T21.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T30.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T27.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T28.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T34.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T33.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T40.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T50.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T46.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T45.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T51.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T52.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T94.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T93.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T60.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T57.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T58.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T64.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T63.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T69.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T70.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T80.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T76.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T75.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T81.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T82.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T88.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T87.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_2_Laam_T90.wav,laam
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T22.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T21.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T30.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T27.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T28.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T34.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T33.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T40.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_8_Hamzah_T8.wav,hamzah
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T50.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T46.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T45.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T51.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T52.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T94.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T93.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T60.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T57.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T58.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T64.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T69.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T70.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T80.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T76.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T75.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T81.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T82.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T88.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T87.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T90.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/2_4_Noon_T63.wav,noon
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T93.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T94.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T90.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T87.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/1_9_Faa_T88.wav,faa
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T99.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T100.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T105.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T110.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T106.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T112.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T111.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T120.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T117.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T118.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T138.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_0_Alif_T137.wav,alif
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T99.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T100.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T110.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T106.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T105.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T111.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T112.wav,kha
/content/drive/MyDrive/Product_Capstone_Materials/Alphabet Classification (Multi-Class)/0_6_Kha_T117.wav,kha
